V_NO,MAKE,MODEL,COLOUR,FUEL_TYPE,REGISTERED_KEEPERS,CAPCLEAN,ODOMETER_MILES,VEHICLE_AGE__MONTHS,REGISTRATION_DATE,VEHICLE_SOURCE,TRANSMISSION_TYPE
72278,PEUGEOT,5008,BLUE,Petrol,1,15650,55020,48,21/03/2019,TradeZone,MANUAL
29380,HYUNDAI,IONIQ,SILVER,Hybrid,1,12700,33723,54,01/03/2020,TradeZone,AUTO
94845,HYUNDAI,IONIQ,BLUE,Hybrid,2,10500,59800,63,06/07/2021,OTHER,SEMI-AUTO
17023,HYUNDAI,IONIQ,WHITE,Hybrid,1,13700,25484,50,16/09/2016,TradeZone,SEMI-AUTO
90349,FIAT,500,BLUE,Petrol,2,3975,44104,88,31/03/2018,TradeZone,SEMI-AUTO
53364,MAZDA,MAZDA6,ORANGE,Petrol,2,520,107205,224,20/03/2020,PARTEX,MANUAL
84296,FORD,FIESTA,GREY,Petrol,2,5750,68000,86,25/03/2021,OTHER,SEMI-AUTO
49535,FORD,FIESTA,GREY,Petrol,2,7425,34074,83,09/06/2021,TradeZone,SEMI-AUTO
21187,FORD,FIESTA,WHITE,Petrol,2,7475,33098,81,24/09/2020,TradeZone,MANUAL
57998,LAND ROVER,DISCOVERY SPORT,BLUE,Diesel,1,16650,36766,50,23/07/2019,TradeZone,MANUAL
33979,LAND ROVER,DISCOVERY SPORT,GREY,Diesel,1,16050,45122,49,21/05/2021,TradeZone,AUTO
92054,FORD,GRAND C-MAX,SILVER,Diesel,3,1825,108470,154,24/09/2019,TradeZone,MANUAL
49614,SUZUKI,SWIFT,GREY,Petrol,3,9800,35084,70,10/04/2017,TradeZone,SEMI-AUTO
57408,PEUGEOT,107,BLACK,Petrol,4,1100,76971,188,28/05/2019,TradeZone,AUTO
35589,KIA,CEED,GREY,Petrol,1,13450,23674,36,31/10/2019,OTHER,SEMI-AUTO
44968,VOLKSWAGEN,POLO,SILVER,Diesel,2,2800,69800,160,07/05/2021,TradeZone,AUTO
36924,RENAULT,CLIO,GREY,Petrol,3,4600,74500,83,04/02/2019,TradeZone,MANUAL
67895,FORD,KA,SILVER,Petrol,3,1200,90000,174,29/03/2019,TradeZone,AUTO
18506,FORD,KA,WHITE,Petrol,5,1100,92311,188,10/03/2021,TradeZone,MANUAL
4133,FORD,KA,BLACK,Petrol,2,1250,75030,194,21/04/2021,TradeZone,AUTO
72238,SEAT,ARONA,WHITE,Petrol,1,16150,3457,8,27/09/2016,TradeZone,AUTO
93168,VAUXHALL,CORSA,GREEN,Petrol,3,3450,57000,118,23/09/2020,TradeZone,MANUAL
11802,DS,DS 3,GREY,Diesel,4,3225,72937,110,16/03/2020,TradeZone,MANUAL
7051,DS,DS 3,BLACK,Diesel,3,2800,108100,83,18/08/2019,TradeZone,MANUAL
93391,MERCEDES-BENZ,A-CLASS,BLACK,Diesel,3,9025,52573,84,21/12/2016,PARTEX,SEMI-AUTO
58092,PEUGEOT,3008,BLUE,Diesel,3,10750,71638,86,08/11/2019,TradeZone,MANUAL
56322,PEUGEOT,3008,BLUE,Diesel,1,12250,59608,68,31/10/2023,TradeZone,SEMI-AUTO
16701,NISSAN,QASHQAI,RED,Diesel,,9350,64423,80,06/03/2018,TradeZone,MANUAL
20585,NISSAN,QASHQAI,GREY,Diesel,3,9125,69870,79,24/06/2020,TradeZone,SEMI-AUTO
82050,NISSAN,QASHQAI,WHITE,Diesel,3,9550,60966,78,30/07/2021,OTHER,SEMI-AUTO
35454,LAND ROVER,RANGE ROVER EVOQUE,BLUE,Diesel,4,7300,71131,98,30/07/2021,TradeZone,MANUAL
6645,LAND ROVER,RANGE ROVER EVOQUE,GREY,Diesel,3,7125,67092,109,19/09/2018,TradeZone,AUTO
77069,SMART,FORTWO COUPE,SILVER,Petrol,4,4575,59608,83,01/03/2017,TradeZone,MANUAL
33864,VOLVO,V60,BLACK,Hybrid,1,21600,50244,38,14/04/2020,TradeZone,AUTO
41641,AUDI,Q2,BLUE,Petrol,2,11900,71180,55,31/01/2019,TradeZone,MANUAL
49376,AUDI,Q2,BLUE,Petrol,3,12650,45233,72,30/09/2019,TradeZone,MANUAL
54638,BMW,3 SERIES,GREY,Diesel,2,5900,113700,92,24/09/2020,TradeZone,AUTO
34617,FORD,KUGA,WHITE,Diesel,4,9700,70952,66,10/08/2016,TradeZone,SEMI-AUTO
14396,VOLKSWAGEN,ID.4,GREY,Electric,1,26900,6310,6,07/06/2019,TradeZone,SEMI-AUTO
21222,RENAULT,CAPTUR,WHITE,Hybrid,1,14250,12314,38,24/11/2018,TradeZone,SEMI-AUTO
10182,VAUXHALL,VECTRA,SILVER,Petrol,4,320,137743,228,29/06/2016,TradeZone,SEMI-AUTO
31724,RENAULT,ARKANA,BLACK,Hybrid,1,17750,20468,20,21/06/2019,TradeZone,AUTO
59481,NISSAN,QASHQAI,BLACK,Petrol,2,8800,51701,94,13/03/2020,TradeZone,SEMI-AUTO
97369,MINI,HATCHBACK,GREY,Petrol,1,11200,20601,69,01/06/2021,TradeZone,AUTO
53382,VAUXHALL,CORSA,WHITE,Petrol,2,2600,112000,103,04/05/2021,TradeZone,MANUAL
18678,FORD,FIESTA,BLACK,Petrol,1,4800,107500,74,31/10/2017,TradeZone,MANUAL
48258,FORD,FIESTA,RED,Petrol,3,7675,46621,73,05/11/2018,TradeZone,MANUAL
83124,VAUXHALL,ASTRA,GREY,Petrol,2,3925,87173,98,31/08/2016,TradeZone,SEMI-AUTO
4131,BMW,2 SERIES,BLACK,Petrol,2,12950,17930,58,25/05/2017,PARTEX,MANUAL
26819,BMW,2 SERIES,GREEN,Petrol,2,10700,34323,80,30/03/2019,TradeZone,MANUAL
90016,VAUXHALL,CORSA,BLUE,Petrol,2,9375,27294,53,01/08/2019,TradeZone,SEMI-AUTO
9865,VAUXHALL,CORSA,GREY,Petrol,1,8525,53195,40,01/03/2020,TradeZone,MANUAL
28359,VAUXHALL,CORSA,WHITE,Petrol,2,8800,37738,53,26/08/2021,TradeZone,AUTO
57703,VAUXHALL,CORSA,GREY,Petrol,3,9025,25954,64,07/09/2017,TradeZone,SEMI-AUTO
68387,AUDI,S5,WHITE,Diesel,4,20300,71733,56,22/09/2021,TradeZone,AUTO
16416,FIAT,500,BLUE,Petrol,2,6475,19100,72,01/09/2021,OTHER,SEMI-AUTO
90269,FIAT,500,GREY,Petrol,2,4800,44598,100,06/03/2017,TradeZone,MANUAL
17862,FIAT,500,BLUE,Petrol,3,5050,32964,102,29/03/2019,TradeZone,MANUAL
31253,FIAT,500,BLACK,Petrol,3,5350,49500,78,11/07/2019,TradeZone,MANUAL
51529,FIAT,500,BLACK,Petrol,3,4800,50000,98,28/04/2021,TradeZone,SEMI-AUTO
44956,KIA,RIO,BLACK,Diesel,2,3775,47993,116,10/09/2020,TradeZone,MANUAL
11249,KIA,RIO,WHITE,Diesel,3,3225,75826,110,09/06/2021,TradeZone,SEMI-AUTO
66908,MERCEDES-BENZ,A-CLASS,GREY,Diesel,3,5475,60295,124,10/01/2020,TradeZone,MANUAL
13057,MERCEDES-BENZ,A-CLASS,WHITE,Diesel,3,5100,70900,128,13/08/2018,TradeZone,MANUAL
59920,SKODA,KAMIQ,GREY,Petrol,1,14700,20456,37,19/03/2018,TradeZone,MANUAL
6080,SKODA,KAMIQ,RED,Petrol,2,14100,22870,41,29/06/2018,TradeZone,MANUAL
49452,FORD,FOCUS VIGNALE,GREY,Diesel,2,14250,29536,53,11/01/2022,TradeZone,MANUAL
52564,DS,DS 3,BLUE,Petrol,5,4075,24320,104,28/03/2018,PARTEX,MANUAL
58891,VOLVO,XC60,GREY,Diesel,3,27600,30868,48,30/01/2018,TradeZone,MANUAL
50414,KIA,NIRO,BROWN/BLACK,Hybrid,2,15550,34654,63,15/03/2018,OTHER,MANUAL
84115,KIA,NIRO,GREY,Hybrid,1,14750,58722,45,17/03/2021,OTHER,SEMI-AUTO
52429,KIA,NIRO,WHITE,Hybrid,1,16100,41000,50,08/04/2022,TradeZone,MANUAL
76882,MG,MG3,SILVER,Petrol,1,7700,25198,50,29/03/2016,TradeZone,SEMI-AUTO
81742,MG,MG3,GREY,Petrol,2,7775,16121,55,24/03/2020,TradeZone,MANUAL
84416,MG,MG3,GREY,Petrol,2,7600,27532,50,19/06/2020,TradeZone,AUTO
93532,RENAULT,CLIO,GREY,Diesel,2,2325,91182,129,16/09/2019,TradeZone,AUTO
50868,KIA,NIRO,WHITE,Hybrid,3,10700,53441,82,30/09/2016,TradeZone,AUTO
6537,KIA,NIRO,BLACK,Hybrid,3,11000,51668,78,12/03/2020,TradeZone,SEMI-AUTO
65704,KIA,NIRO,WHITE,Hybrid,2,10250,62517,86,30/07/2018,TradeZone,MANUAL
50384,VAUXHALL,INSIGNIA,BLACK,Diesel,5,2700,63077,119,28/06/2018,TradeZone,MANUAL
19799,MERCEDES-BENZ,A-CLASS,WHITE,Hybrid,1,19350,38926,37,12/03/2019,PARTEX,MANUAL
97379,VAUXHALL,INSIGNIA GRAND SPORT,GREY,Petrol,3,4950,72000,90,31/01/2018,TradeZone,AUTO
49261,VAUXHALL,MOKKA X,WHITE,Petrol,2,7225,33543,85,15/02/2018,PARTEX,AUTO
76811,VAUXHALL,MOKKA X,BLUE,Petrol,,5700,57000,81,13/01/2020,PARTEX,MANUAL
360,VAUXHALL,MOKKA X,BLACK,Petrol,3,7175,34850,86,26/10/2018,TradeZone,MANUAL
17688,VAUXHALL,MOKKA X,SILVER,Petrol,1,7575,28522,84,06/09/2019,TradeZone,SEMI-AUTO
3320,VAUXHALL,MOKKA X,BLACK,Petrol,3,7175,42627,72,26/07/2018,TradeZone,MANUAL
98847,JAGUAR,E-PACE,BLACK,Diesel,3,11450,59600,74,12/02/2020,OTHER,SEMI-AUTO
49331,JAGUAR,E-PACE,GREY,Diesel,,11450,50500,86,30/04/2022,OTHER,AUTO
38783,FORD,FIESTA,GREY,Petrol,3,12300,24382,80,07/10/2019,TradeZone,MANUAL
15085,FORD,FIESTA,GREY,Petrol,2,12800,30000,59,22/11/2019,TradeZone,SEMI-AUTO
12951,FORD,FIESTA,GREY,Petrol,3,14200,20000,56,09/12/2019,OTHER,AUTO
41028,AUDI,A1,BLUE,Petrol,1,12900,45293,74,13/11/2020,TradeZone,SEMI-AUTO
97062,TOYOTA,RAV4,GREY,Hybrid,2,19500,58000,67,03/03/2020,TradeZone,SEMI-AUTO
10851,VOLVO,XC60,WHITE,Diesel,2,18100,44444,90,08/03/2021,TradeZone,AUTO
97255,MG,HS,GREY,Petrol,1,12600,9413,35,10/01/2019,TradeZone,MANUAL
25081,BMW,1 SERIES,BLUE,Diesel,3,2550,99278,140,20/07/2021,TradeZone,AUTO
35377,BMW,1 SERIES,SILVER,Diesel,4,2975,83500,140,30/01/2017,TradeZone,SEMI-AUTO
2037,AUDI,A3,BLACK,Petrol,2,15200,31842,80,31/12/2019,TradeZone,MANUAL
14251,FORD,FIESTA,BLACK,Diesel,2,2625,108000,114,16/07/2018,TradeZone,SEMI-AUTO
64060,VOLVO,V60,GREY,Diesel,3,16600,54646,74,14/05/2019,TradeZone,SEMI-AUTO
23252,MAZDA,MAZDA2,WHITE,Petrol,5,1100,77000,188,30/07/2020,TradeZone,MANUAL
75574,AUDI,A3,BLACK,Hybrid,1,18350,16475,40,11/05/2021,TradeZone,AUTO
45720,AUDI,A3,GREY,Hybrid,1,13650,68909,49,29/09/2017,TradeZone,SEMI-AUTO
39449,AUDI,A3,BLACK,Hybrid,1,14950,50840,49,31/12/2020,TradeZone,MANUAL
91233,AUDI,A3,GREY,Hybrid,1,17500,29048,36,31/12/2020,TradeZone,MANUAL
13903,LAND ROVER,RANGE ROVER EVOQUE,GREY,Petrol,1,19600,36350,44,08/02/2021,TradeZone,AUTO
22137,LAND ROVER,RANGE ROVER EVOQUE,GREY,Petrol,3,18000,44814,59,23/06/2021,TradeZone,MANUAL
11503,PEUGEOT,208,BLUE,Petrol,2,10350,7631,62,22/11/2019,TradeZone,MANUAL
45689,MERCEDES-BENZ,A-CLASS,BLUE,Diesel,3,9000,60238,86,31/07/2017,TradeZone,SEMI-AUTO
8593,PEUGEOT,2008,BLACK,Diesel,3,3750,44577,118,18/06/2021,TradeZone,MANUAL
82187,VOLVO,XC40,WHITE,Petrol,1,19250,38531,58,31/07/2023,TradeZone,MANUAL
98359,PEUGEOT,208,BLUE,Petrol,5,1625,92200,152,31/01/2021,TradeZone,MANUAL
27267,VOLKSWAGEN,TAIGO,GREY,Petrol,2,17900,22775,24,31/01/2021,TradeZone,MANUAL
24359,AUDI,A6 AVANT,WHITE,Diesel,3,3025,137000,152,29/04/2022,OTHER,AUTO
44690,MERCEDES-BENZ,A-CLASS,BLACK,Petrol,2,16600,25122,68,29/10/2018,TradeZone,MANUAL
34345,MERCEDES-BENZ,A-CLASS,BLUE,Petrol,2,16700,30800,54,29/10/2019,TradeZone,MANUAL
5845,HYUNDAI,I30,GREY,Petrol,3,2200,126250,131,27/01/2017,PARTEX,MANUAL
34309,BMW,1 SERIES,RED,Diesel,2,10150,54544,78,08/01/2018,TradeZone,MANUAL
14752,RENAULT,CAPTUR,BLUE,Diesel,3,4975,55544,98,10/08/2022,TradeZone,MANUAL
79147,SKODA,FABIA,GREY,Petrol,2,9975,38838,54,28/12/2017,TradeZone,MANUAL
27536,VOLKSWAGEN,GOLF,SILVER,Diesel,5,610,139832,230,13/11/2020,TradeZone,MANUAL
77933,JEEP,RENEGADE,BLACK,Petrol,2,12150,34242,46,20/12/2018,TradeZone,MANUAL
24100,JEEP,RENEGADE,BLACK,Petrol,2,14550,10357,36,30/06/2020,TradeZone,MANUAL
25834,TOYOTA,C-HR,BLACK,Hybrid,2,13000,47871,92,27/10/2020,TradeZone,AUTO
59720,VAUXHALL,ANTARA,BLACK,Diesel,5,1100,102477,155,24/02/2017,PARTEX,SEMI-AUTO
51208,TOYOTA,COROLLA,WHITE,Hybrid,1,14400,29671,38,11/12/2018,TradeZone,SEMI-AUTO
63075,TOYOTA,COROLLA,WHITE,Hybrid,1,14250,31088,38,28/01/2020,TradeZone,AUTO
92220,NISSAN,X-TRAIL,BLUE,Diesel,2,14650,52387,56,22/03/2019,PARTEX,MANUAL
28258,MERCEDES-BENZ,GLB,RED,Petrol,3,27500,32470,26,08/06/2021,TradeZone,MANUAL
49757,MG,HS,BLUE,Hybrid,1,13650,43408,38,20/07/2022,TradeZone,AUTO
98713,FORD,PUMA,BLACK,Petrol,2,12250,35028,50,23/12/2019,TradeZone,MANUAL
54475,FORD,PUMA,BLACK,Petrol,2,12550,30101,50,28/06/2019,TradeZone,MANUAL
68588,FORD,PUMA,BLACK,Petrol,1,13650,24154,38,28/09/2020,TradeZone,MANUAL
82177,FORD,PUMA,BLUE,Petrol,2,13000,24593,50,24/11/2016,TradeZone,MANUAL
17453,FORD,PUMA,BLACK,Petrol,3,13250,20300,49,28/04/2016,TradeZone,MANUAL
83116,FORD,PUMA,BLUE,Petrol,2,13400,18205,46,24/06/2020,TradeZone,SEMI-AUTO
93410,FORD,PUMA,GREY,Petrol,1,10800,70253,37,27/07/2020,TradeZone,SEMI-AUTO
72924,SEAT,IBIZA,WHITE,Petrol,3,13650,13659,54,20/04/2021,TradeZone,MANUAL
63332,SEAT,IBIZA,SILVER,Petrol,1,12850,27387,52,31/03/2021,TradeZone,MANUAL
14906,VOLKSWAGEN,GOLF,BLACK,Petrol,2,12350,64000,85,31/03/2021,TradeZone,MANUAL
19966,FORD,KUGA,WHITE,Diesel,1,17400,37828,40,17/10/2018,TradeZone,MANUAL
1828,FORD,KUGA,GOLD,Diesel,2,15650,52851,45,22/10/2020,TradeZone,SEMI-AUTO
78812,VOLKSWAGEN,POLO,SILVER,Petrol,3,6800,69985,122,28/09/2023,TradeZone,MANUAL
68154,BMW,I3,WHITE,Electric,2,8950,49695,56,06/04/2021,TradeZone,SEMI-AUTO
74570,BMW,I3,GREY,Electric,1,10700,27147,48,05/10/2021,TradeZone,MANUAL
72042,BMW,I3,GREY,Electric,3,10250,23515,56,29/09/2021,TradeZone,AUTO
88990,BMW,I3,GREY,Electric,1,11850,6260,50,31/12/2020,TradeZone,MANUAL
46104,VOLKSWAGEN,GOLF,SILVER,Petrol,1,14050,42635,37,31/12/2020,TradeZone,MANUAL
99218,MG,MG3,GREY,Petrol,2,6100,31113,76,27/03/2018,TradeZone,MANUAL
79468,MG,MG3,RED,Petrol,2,6400,26665,69,09/07/2021,TradeZone,MANUAL
78106,FORD,MONDEO,GREY,Diesel,3,10650,59298,71,08/11/2017,TradeZone,SEMI-AUTO
66838,MITSUBISHI,SHOGUN SPORT,BLACK,Diesel,2,18150,24277,70,27/07/2017,TradeZone,SEMI-AUTO
90501,VAUXHALL,CORSA,BLACK,Diesel,1,10500,22244,47,12/04/2021,TradeZone,SEMI-AUTO
90487,MERCEDES-BENZ,C-CLASS,RED,Hybrid,1,19100,53328,48,29/04/2022,OTHER,AUTO
65393,SEAT,LEON,WHITE,Petrol,3,10350,51427,69,30/09/2020,TradeZone,MANUAL
31266,MERCEDES-BENZ,GLA,BLUE,Petrol,1,27750,24112,14,30/09/2020,TradeZone,MANUAL
51553,VOLKSWAGEN,GOLF,SILVER,Petrol,2,7300,86734,102,30/09/2020,TradeZone,MANUAL
48846,AUDI,A4 AVANT,BLUE,Diesel,,20100,44508,63,30/09/2020,TradeZone,MANUAL
57452,HYUNDAI,I20,BLUE,Petrol,2,9325,54237,47,30/09/2020,TradeZone,MANUAL
22046,MERCEDES-BENZ,GLA,BLACK,Petrol,1,16150,30000,68,29/10/2021,TradeZone,MANUAL
19898,VOLKSWAGEN,GOLF,BLACK,Petrol,3,7950,68800,83,01/09/2021,OTHER,AUTO
52265,VOLKSWAGEN,GOLF,BLACK,Petrol,2,8850,53766,86,22/01/2018,TradeZone,MANUAL
13883,BMW,1 SERIES,WHITE,Petrol,3,10000,25600,95,26/06/2015,PARTEX,MANUAL
61928,BMW,1 SERIES,RED,Petrol,4,7625,72311,92,31/07/2017,TradeZone,MANUAL
67900,VOLKSWAGEN,BEETLE,BLUE,Petrol,3,3900,91705,140,15/07/2021,TradeZone,AUTO
39114,VOLVO,XC40,WHITE,Petrol,1,19550,40142,47,01/03/2022,TradeZone,MANUAL
24528,VOLVO,XC40,BLACK,Petrol,2,20400,26534,56,31/01/2017,TradeZone,MANUAL
15036,VOLVO,XC40,SILVER,Petrol,2,20950,21346,54,15/10/2020,TradeZone,AUTO
93294,MINI,HATCHBACK,BLUE,Electric,2,10350,23860,55,02/02/2022,TradeZone,AUTO
57915,FIAT,PUNTO,BLUE,Petrol,4,1000,87100,152,29/06/2021,TradeZone,MANUAL
31600,AUDI,A1,WHITE,Petrol,3,9350,41101,82,31/01/2021,TradeZone,MANUAL
3712,AUDI,A1,WHITE,Petrol,4,9350,41373,83,28/04/2017,TradeZone,AUTO
70446,AUDI,A1,GREY,Petrol,1,9425,38477,87,30/04/2018,TradeZone,MANUAL
92054,AUDI,Q3,WHITE,Petrol,3,18350,28500,48,05/08/2019,PARTEX,MANUAL
30166,NISSAN,X-TRAIL,SILVER,Diesel,2,5300,100000,119,22/08/2019,TradeZone,AUTO
68163,PEUGEOT,3008,WHITE,Diesel,2,12800,59923,38,23/06/2020,TradeZone,SEMI-AUTO
55512,VOLKSWAGEN,PASSAT,BLUE,Diesel,4,2000,144865,147,30/09/2020,TradeZone,SEMI-AUTO
96694,NISSAN,JUKE,SILVER,Petrol,2,8675,30586,80,27/09/2019,TradeZone,MANUAL
12502,NISSAN,JUKE,GREY,Petrol,2,8600,33929,76,28/06/2019,TradeZone,SEMI-AUTO
12382,NISSAN,JUKE,BLUE,Petrol,2,5225,90221,79,30/03/2019,TradeZone,MANUAL
26566,NISSAN,QASHQAI,BLACK,Petrol,2,16850,14487,29,29/06/2020,TradeZone,AUTO
70344,AUDI,S3,GREY,Petrol,2,18650,53300,83,21/06/2021,TradeZone,MANUAL
32181,AUDI,A3,WHITE,Diesel,3,17300,48056,55,31/12/2019,TradeZone,MANUAL
33072,VOLVO,XC90,BLUE,Diesel,1,28850,58742,49,28/09/2018,TradeZone,SEMI-AUTO
41688,VOLVO,XC90,WHITE,Diesel,1,25150,91345,40,29/07/2020,TradeZone,MANUAL
8496,VOLVO,XC90,BLUE,Diesel,1,33500,33767,41,30/06/2020,TradeZone,MANUAL
40681,FORD,FUSION,BLUE,Petrol,5,2075,53000,178,30/03/2021,TradeZone,MANUAL
37364,LAND ROVER,RANGE ROVER SPORT,WHITE,Diesel,7,1300,167038,193,18/11/2019,PARTEX,SEMI-AUTO
59210,HYUNDAI,I10,WHITE,Petrol,1,6675,11877,71,29/11/2018,TradeZone,SEMI-AUTO
18507,HYUNDAI,I10,BLUE,Petrol,3,4500,52619,88,05/09/2019,OTHER,AUTO
49532,HYUNDAI,I10,BLUE,Petrol,1,4250,67644,79,16/07/2017,TradeZone,AUTO
26055,HYUNDAI,I10,WHITE,Petrol,1,5075,43158,79,20/07/2018,PARTEX,MANUAL
24585,HYUNDAI,I10,BLUE,Petrol,2,5825,20010,84,10/04/2019,TradeZone,MANUAL
62970,NISSAN,QASHQAI,BLACK,Petrol,1,19500,28931,38,12/07/2021,TradeZone,AUTO
31637,NISSAN,QASHQAI,BLACK,Petrol,2,21050,17359,30,11/01/2021,TradeZone,SEMI-AUTO
78565,NISSAN,QASHQAI,BLACK,Petrol,2,22250,12139,25,22/12/2020,TradeZone,MANUAL
72167,NISSAN,QASHQAI,GREY,Petrol,3,20950,14108,36,02/03/2017,PARTEX,SEMI-AUTO
92492,NISSAN,QASHQAI,WHITE,Petrol,2,18650,31402,41,01/09/2017,OTHER,MANUAL
12864,TOYOTA,RAV4,BLACK,Hybrid,1,24350,19000,56,14/11/2019,TradeZone,MANUAL
16394,LEXUS,RZ,GREY,Electric,1,42000,1988,10,31/03/2021,TradeZone,MANUAL
91696,AUDI,Q3,GREY,Petrol,2,23150,32066,44,30/09/2020,OTHER,MANUAL
41486,MERCEDES-BENZ,E-CLASS,RED,Diesel,2,3975,100400,146,15/01/2021,TradeZone,AUTO
81643,BMW,1 SERIES,BLUE,Diesel,1,13900,60135,51,19/07/2018,TradeZone,MANUAL
19319,RENAULT,CLIO,SILVER,Petrol,1,11050,21225,40,18/09/2018,TradeZone,MANUAL
87161,RENAULT,CLIO,WHITE,Petrol,1,10600,28483,40,14/10/2019,TradeZone,MANUAL
26133,VOLKSWAGEN,SCIROCCO,BLACK,Diesel,2,3225,120000,137,29/11/2017,TradeZone,AUTO
51457,BMW,IX3,GREY,Electric,2,23250,32823,40,03/09/2020,TradeZone,AUTO
71625,ABARTH,595,BLACK,Petrol,4,10650,45579,66,28/02/2023,TradeZone,MANUAL
49620,FIAT,500,WHITE,Petrol,2,6225,29250,74,22/04/2021,TradeZone,SEMI-AUTO
81320,KIA,SPORTAGE,BLUE,Diesel,2,2425,123000,150,19/09/2019,TradeZone,AUTO
93619,KIA,SPORTAGE,RED,Diesel,3,4425,70577,124,19/07/2017,TradeZone,MANUAL
14826,NISSAN,QASHQAI,SILVER,Diesel,2,2400,84800,148,31/12/2020,TradeZone,MANUAL
37835,AUDI,Q5,BLACK,Hybrid,2,25700,37852,66,24/06/2020,TradeZone,MANUAL
64896,VAUXHALL,INSIGNIA GRAND SPORT,BLACK,Diesel,2,6100,69624,82,30/04/2022,OTHER,AUTO
8630,VAUXHALL,MOKKA,BLACK,Petrol,2,4050,78800,114,30/10/2020,TradeZone,MANUAL
66009,VAUXHALL,MOKKA,GREY,Petrol,3,3725,87571,114,31/03/2018,TradeZone,MANUAL
53476,DS,DS 3,BLACK,Diesel,3,2800,86064,98,14/10/2021,TradeZone,MANUAL
8943,DS,DS 3,BLACK,Diesel,2,4000,31565,97,24/05/2018,TradeZone,MANUAL
32978,TOYOTA,AYGO,GREY,Petrol,2,6800,13756,76,14/08/2020,TradeZone,MANUAL
42076,TOYOTA,AYGO,WHITE,Petrol,2,6775,31112,56,02/06/2021,TradeZone,AUTO
61481,TOYOTA,AYGO,GREY,Petrol,3,6575,39599,51,30/12/2017,TradeZone,MANUAL
1292,TOYOTA,AYGO,BLACK,Petrol,,5750,44718,79,30/10/2020,TradeZone,MANUAL
